ENSG00000136720.7	ENSG00000136720	HS6ST1	2	-	128236716	128318867	127736716	128818867	0	protein_coding	ENSG00000136720_HS6ST1
ENSG00000136732.16	ENSG00000136732	GYPC	2	+	126656132	126696667	126156132	127196667	0	protein_coding	ENSG00000136732_GYPC
ENSG00000136783.10	ENSG00000136783	NIPSNAP3A	9	+	104747682	104760120	104247682	105260120	0	protein_coding	ENSG00000136783_NIPSNAP3A
ENSG00000136816.16	ENSG00000136816	TOR1B	9	+	129803156	129811281	129303156	130311281	0	protein_coding	ENSG00000136816_TOR1B
ENSG00000136819.15	ENSG00000136819	C9orf78	9	-	129827290	129835862	129327290	130335862	0	protein_coding	ENSG00000136819_C9orf78
ENSG00000136827.12	ENSG00000136827	TOR1A	9	-	129812942	129824243	129312942	130324243	0	protein_coding	ENSG00000136827_TOR1A
ENSG00000136840.19	ENSG00000136840	ST6GALNAC4	9	-	127907886	127917040	127407886	128417040	0	protein_coding	ENSG00000136840_ST6GALNAC4
ENSG00000136868.11	ENSG00000136868	SLC31A1	9	+	113221543	113264492	112721543	113764492	0	protein_coding	ENSG00000136868_SLC31A1
ENSG00000136895.19	ENSG00000136895	GARNL3	9	+	127224264	127393660	126724264	127893660	0	protein_coding	ENSG00000136895_GARNL3
ENSG00000137038.8	ENSG00000137038	DMAC1	9	-	7796500	7888379	7296500	8388379	0	protein_coding	ENSG00000137038_DMAC1
ENSG00000137070.18	ENSG00000137070	IL11RA	9	+	34650701	34661902	34150701	35161902	0	protein_coding	ENSG00000137070_IL11RA
ENSG00000137094.14	ENSG00000137094	DNAJB5	9	+	34989640	34998900	34489640	35498900	0	protein_coding	ENSG00000137094_DNAJB5
ENSG00000137161.17	ENSG00000137161	CNPY3	6	+	42929191	42939294	42429191	43439294	0	protein_coding	ENSG00000137161_CNPY3
ENSG00000137168.8	ENSG00000137168	PPIL1	6	-	36854827	36874802	36354827	37374802	0	protein_coding	ENSG00000137168_PPIL1
ENSG00000137218.10	ENSG00000137218	FRS3	6	-	41770176	41786541	41270176	42286541	0	protein_coding	ENSG00000137218_FRS3
ENSG00000137225.13	ENSG00000137225	CAPN11	6	+	44158810	44184401	43658810	44684401	0	protein_coding	ENSG00000137225_CAPN11
ENSG00000137265.15	ENSG00000137265	IRF4	6	+	391751	411443	0	911443	0	protein_coding	ENSG00000137265_IRF4
ENSG00000137267.6	ENSG00000137267	TUBB2A	6	-	3153666	3157543	2653666	3657543	0	protein_coding	ENSG00000137267_TUBB2A
ENSG00000137275.14	ENSG00000137275	RIPK1	6	+	3063990	3115187	2563990	3615187	0	protein_coding	ENSG00000137275_RIPK1
ENSG00000137364.5	ENSG00000137364	TPMT	6	-	18128311	18155076	17628311	18655076	0	protein_coding	ENSG00000137364_TPMT
ENSG00000137409.19	ENSG00000137409	MTCH1	6	-	36968141	36986297	36468141	37486297	0	protein_coding	ENSG00000137409_MTCH1
ENSG00000137434.11	ENSG00000137434	C6orf52	6	-	10671418	10694796	10171418	11194796	0	protein_coding	ENSG00000137434_C6orf52
ENSG00000137474.22	ENSG00000137474	MYO7A	11	+	77128245	77215241	76628245	77715241	0	protein_coding	ENSG00000137474_MYO7A
ENSG00000137497.18	ENSG00000137497	NUMA1	11	-	72002864	72080692	71502864	72580692	0	protein_coding	ENSG00000137497_NUMA1
ENSG00000137501.17	ENSG00000137501	SYTL2	11	-	85694224	85811158	85194224	86311158	0	protein_coding	ENSG00000137501_SYTL2
ENSG00000137601.17	ENSG00000137601	NEK1	4	-	169392809	169612626	168892809	170112626	0	protein_coding	ENSG00000137601_NEK1
ENSG00000137672.13	ENSG00000137672	TRPC6	11	-	101451564	101872561	100951564	102372561	0	protein_coding	ENSG00000137672_TRPC6
ENSG00000137801.11	ENSG00000137801	THBS1	15	+	39581078	39599466	39081078	40099466	0	protein_coding	ENSG00000137801_THBS1
ENSG00000137802.14	ENSG00000137802	MAPKBP1	15	+	41774433	41827855	41274433	42327855	0	protein_coding	ENSG00000137802_MAPKBP1
ENSG00000137807.15	ENSG00000137807	KIF23	15	+	69414245	69448427	68914245	69948427	0	protein_coding	ENSG00000137807_KIF23
ENSG00000137841.12	ENSG00000137841	PLCB2	15	-	40278176	40307934	39778176	40807934	0	protein_coding	ENSG00000137841_PLCB2
ENSG00000137845.15	ENSG00000137845	ADAM10	15	-	58588809	58749790	58088809	59249790	0	protein_coding	ENSG00000137845_ADAM10
ENSG00000137857.17	ENSG00000137857	DUOX1	15	+	45129932	45165576	44629932	45665576	0	protein_coding	ENSG00000137857_DUOX1
ENSG00000137877.10	ENSG00000137877	SPTBN5	15	-	41848146	41894052	41348146	42394052	0	protein_coding	ENSG00000137877_SPTBN5
ENSG00000138036.18	ENSG00000138036	DYNC2LI1	2	+	43774038	43810010	43274038	44310010	0	protein_coding	ENSG00000138036_DYNC2LI1
ENSG00000138061.12	ENSG00000138061	CYP1B1	2	-	38066973	38109901	37566973	38609901	0	protein_coding	ENSG00000138061_CYP1B1
ENSG00000138074.15	ENSG00000138074	SLC5A6	2	-	27199587	27212957	26699587	27712957	0	protein_coding	ENSG00000138074_SLC5A6
ENSG00000138085.17	ENSG00000138085	ATRAID	2	+	27212026	27217178	26712026	27717178	0	protein_coding	ENSG00000138085_ATRAID
ENSG00000138119.17	ENSG00000138119	MYOF	10	-	93306429	93482333	92806429	93982333	0	protein_coding	ENSG00000138119_MYOF
ENSG00000138172.11	ENSG00000138172	CALHM2	10	-	103446786	103452401	102946786	103952401	0	protein_coding	ENSG00000138172_CALHM2
ENSG00000138246.17	ENSG00000138246	DNAJC13	3	+	132417501	132539032	131917501	133039032	0	protein_coding	ENSG00000138246_DNAJC13
ENSG00000138363.15	ENSG00000138363	ATIC	2	+	215311955	215349773	214811955	215849773	0	protein_coding	ENSG00000138363_ATIC
ENSG00000138604.10	ENSG00000138604	GLCE	15	+	69160583	69272217	68660583	69772217	0	protein_coding	ENSG00000138604_GLCE
ENSG00000138613.14	ENSG00000138613	APH1B	15	+	63276017	63309126	62776017	63809126	0	protein_coding	ENSG00000138613_APH1B
ENSG00000138641.18	ENSG00000138641	HERC3	4	+	88592433	88708541	88092433	89208541	0	protein_coding	ENSG00000138641_HERC3
ENSG00000138642.15	ENSG00000138642	HERC6	4	+	88378738	88443097	87878738	88943097	0	protein_coding	ENSG00000138642_HERC6
ENSG00000138685.16	ENSG00000138685	FGF2	4	+	122826707	122898236	122326707	123398236	0	protein_coding	ENSG00000138685_FGF2
ENSG00000138760.10	ENSG00000138760	SCARB2	4	-	76158737	76234535	75658737	76734535	0	protein_coding	ENSG00000138760_SCARB2
ENSG00000138964.17	ENSG00000138964	PARVG	22	+	44172955	44219533	43672955	44719533	0	protein_coding	ENSG00000138964_PARVG
ENSG00000139131.13	ENSG00000139131	YARS2	12	-	32727490	32755896	32227490	33255896	0	protein_coding	ENSG00000139131_YARS2
ENSG00000139174.12	ENSG00000139174	PRICKLE1	12	-	42456757	42590354	41956757	43090354	0	protein_coding	ENSG00000139174_PRICKLE1
ENSG00000139178.11	ENSG00000139178	C1RL	12	-	7089587	7109237	6589587	7609237	0	protein_coding	ENSG00000139178_C1RL
ENSG00000139190.16	ENSG00000139190	VAMP1	12	-	6462237	6470986	5962237	6970986	0	protein_coding	ENSG00000139190_VAMP1
ENSG00000139211.6	ENSG00000139211	AMIGO2	12	-	47075707	47079950	46575707	47579950	0	protein_coding	ENSG00000139211_AMIGO2
ENSG00000139291.14	ENSG00000139291	TMEM19	12	+	71686081	71705047	71186081	72205047	0	protein_coding	ENSG00000139291_TMEM19
ENSG00000139505.11	ENSG00000139505	MTMR6	13	-	25246201	25288008	24746201	25788008	0	protein_coding	ENSG00000139505_MTMR6
ENSG00000139531.13	ENSG00000139531	SUOX	12	+	55997179	56006641	55497179	56506641	0	protein_coding	ENSG00000139531_SUOX
ENSG00000139572.4	ENSG00000139572	GPR84	12	-	54362445	54364486	53862445	54864486	0	protein_coding	ENSG00000139572_GPR84
ENSG00000139618.15	ENSG00000139618	BRCA2	13	+	32315085	32400266	31815085	32900266	0	protein_coding	ENSG00000139618_BRCA2
ENSG00000139626.16	ENSG00000139626	ITGB7	12	-	53191323	53207281	52691323	53707281	0	protein_coding	ENSG00000139626_ITGB7
ENSG00000139629.16	ENSG00000139629	GALNT6	12	-	51351247	51392866	50851247	51892866	0	protein_coding	ENSG00000139629_GALNT6
ENSG00000139636.15	ENSG00000139636	LMBR1L	12	-	49096551	49110899	48596551	49610899	0	protein_coding	ENSG00000139636_LMBR1L
ENSG00000139651.11	ENSG00000139651	ZNF740	12	+	53180703	53195142	52680703	53695142	0	protein_coding	ENSG00000139651_ZNF740
ENSG00000139842.15	ENSG00000139842	CUL4A	13	+	113208192	113267108	112708192	113767108	0	protein_coding	ENSG00000139842_CUL4A
ENSG00000139970.17	ENSG00000139970	RTN1	14	-	59595976	59870775	59095976	60370775	0	protein_coding	ENSG00000139970_RTN1
ENSG00000139998.16	ENSG00000139998	RAB15	14	-	64945814	64973225	64445814	65473225	0	protein_coding	ENSG00000139998_RAB15
ENSG00000140043.11	ENSG00000140043	PTGR2	14	+	73851843	73886827	73351843	74386827	0	protein_coding	ENSG00000140043_PTGR2
ENSG00000140044.13	ENSG00000140044	JDP2	14	+	75427715	75474111	74927715	75974111	0	protein_coding	ENSG00000140044_JDP2
ENSG00000140265.12	ENSG00000140265	ZSCAN29	15	-	43358172	43371024	42858172	43871024	0	protein_coding	ENSG00000140265_ZSCAN29
ENSG00000140320.12	ENSG00000140320	BAHD1	15	+	40439720	40468236	39939720	40968236	0	protein_coding	ENSG00000140320_BAHD1
ENSG00000140323.6	ENSG00000140323	DISP2	15	+	40358218	40378621	39858218	40878621	0	protein_coding	ENSG00000140323_DISP2
ENSG00000140365.16	ENSG00000140365	COMMD4	15	+	75336019	75343224	74836019	75843224	0	protein_coding	ENSG00000140365_COMMD4
ENSG00000140391.15	ENSG00000140391	TSPAN3	15	-	77041404	77083983	76541404	77583983	0	protein_coding	ENSG00000140391_TSPAN3
ENSG00000140403.12	ENSG00000140403	DNAJA4	15	+	78264085	78282196	77764085	78782196	0	protein_coding	ENSG00000140403_DNAJA4
ENSG00000140406.4	ENSG00000140406	TLNRD1	15	+	81000922	81005788	80500922	81505788	0	protein_coding	ENSG00000140406_TLNRD1
ENSG00000140416.23	ENSG00000140416	TPM1	15	+	63042631	63071915	62542631	63571915	0	protein_coding	ENSG00000140416_TPM1
ENSG00000140451.13	ENSG00000140451	PIF1	15	-	64815632	64825667	64315632	65325667	0	protein_coding	ENSG00000140451_PIF1
ENSG00000140463.14	ENSG00000140463	BBS4	15	+	72686178	72738475	72186178	73238475	0	protein_coding	ENSG00000140463_BBS4
ENSG00000140474.14	ENSG00000140474	ULK3	15	-	74836118	74843345	74336118	75343345	0	protein_coding	ENSG00000140474_ULK3
ENSG00000140488.16	ENSG00000140488	CELF6	15	-	72284727	72320156	71784727	72820156	0	protein_coding	ENSG00000140488_CELF6
ENSG00000140548.10	ENSG00000140548	ZNF710	15	+	90001323	90082206	89501323	90582206	0	protein_coding	ENSG00000140548_ZNF710
ENSG00000140598.15	ENSG00000140598	EFL1	15	-	82130233	82262733	81630233	82762733	0	protein_coding	ENSG00000140598_EFL1
ENSG00000140650.12	ENSG00000140650	PMM2	16	+	8788822	8849325	8288822	9349325	0	protein_coding	ENSG00000140650_PMM2
ENSG00000140678.17	ENSG00000140678	ITGAX	16	+	31355133	31382999	30855133	31882999	0	protein_coding	ENSG00000140678_ITGAX
ENSG00000140749.9	ENSG00000140749	IGSF6	16	-	21639550	21652607	21139550	22152607	0	protein_coding	ENSG00000140749_IGSF6
ENSG00000140853.15	ENSG00000140853	NLRC5	16	+	56989484	57083531	56489484	57583531	0	protein_coding	ENSG00000140853_NLRC5
ENSG00000140876.11	ENSG00000140876	NUDT7	16	+	77722491	77742260	77222491	78242260	0	protein_coding	ENSG00000140876_NUDT7
ENSG00000140941.14	ENSG00000140941	MAP1LC3B	16	+	87383952	87404779	86883952	87904779	0	protein_coding	ENSG00000140941_MAP1LC3B
ENSG00000140950.16	ENSG00000140950	MEAK7	16	-	84476355	84554032	83976355	85054032	0	protein_coding	ENSG00000140950_MEAK7
ENSG00000140961.14	ENSG00000140961	OSGIN1	16	+	83931310	83966332	83431310	84466332	0	protein_coding	ENSG00000140961_OSGIN1
ENSG00000140988.16	ENSG00000140988	RPS2	16	-	1962058	1964840	1462058	2464840	0	protein_coding	ENSG00000140988_RPS2
ENSG00000140995.16	ENSG00000140995	DEF8	16	+	89947924	89968060	89447924	90468060	0	protein_coding	ENSG00000140995_DEF8
ENSG00000141012.13	ENSG00000141012	GALNS	16	-	88813734	88856969	88313734	89356969	0	protein_coding	ENSG00000141012_GALNS
ENSG00000141068.14	ENSG00000141068	KSR1	17	+	27456469	27626438	26956469	28126438	0	protein_coding	ENSG00000141068_KSR1
ENSG00000141076.18	ENSG00000141076	UTP4	16	+	69131290	69231130	68631290	69731130	0	protein_coding	ENSG00000141076_UTP4
ENSG00000141295.14	ENSG00000141295	SCRN2	17	-	47837692	47841288	47337692	48341288	0	protein_coding	ENSG00000141295_SCRN2
ENSG00000141376.22	ENSG00000141376	BCAS3	17	+	60677452	61392838	60177452	61892838	0	protein_coding	ENSG00000141376_BCAS3
ENSG00000141384.13	ENSG00000141384	TAF4B	18	+	26226444	26391685	25726444	26891685	0	protein_coding	ENSG00000141384_TAF4B
ENSG00000141391.14	ENSG00000141391	PRELID3A	18	+	12407895	12432238	11907895	12932238	0	protein_coding	ENSG00000141391_PRELID3A
ENSG00000141404.16	ENSG00000141404	GNAL	18	+	11689263	11885685	11189263	12385685	0	protein_coding	ENSG00000141404_GNAL
ENSG00000141447.18	ENSG00000141447	OSBPL1A	18	-	24162045	24397879	23662045	24897879	0	protein_coding	ENSG00000141447_OSBPL1A
ENSG00000141448.10	ENSG00000141448	GATA6	18	+	22169391	22202528	21669391	22702528	0	protein_coding	ENSG00000141448_GATA6
ENSG00000141503.17	ENSG00000141503	MINK1	17	+	4833339	4898061	4333339	5398061	0	protein_coding	ENSG00000141503_MINK1
ENSG00000141504.12	ENSG00000141504	SAT2	17	-	7626234	7627875	7126234	8127875	0	protein_coding	ENSG00000141504_SAT2
ENSG00000141519.15	ENSG00000141519	CCDC40	17	+	80036631	80100613	79536631	80600613	0	protein_coding	ENSG00000141519_CCDC40
ENSG00000141524.15	ENSG00000141524	TMC6	17	-	78110458	78132406	77610458	78632406	0	protein_coding	ENSG00000141524_TMC6
ENSG00000141556.21	ENSG00000141556	TBCD	17	+	82752064	82945914	82252064	83445914	0	protein_coding	ENSG00000141556_TBCD
ENSG00000141569.12	ENSG00000141569	TRIM65	17	-	75880335	75896950	75380335	76396950	0	protein_coding	ENSG00000141569_TRIM65
ENSG00000141582.15	ENSG00000141582	CBX4	17	-	79833156	79839439	79333156	80339439	0	protein_coding	ENSG00000141582_CBX4
ENSG00000141753.7	ENSG00000141753	IGFBP4	17	+	40443449	40457725	39943449	40957725	0	protein_coding	ENSG00000141753_IGFBP4
ENSG00000141934.10	ENSG00000141934	PLPP2	19	-	281040	291402	0	791402	0	protein_coding	ENSG00000141934_PLPP2
ENSG00000141956.13	ENSG00000141956	PRDM15	21	-	41798225	41879481	41298225	42379481	0	protein_coding	ENSG00000141956_PRDM15
ENSG00000141959.17	ENSG00000141959	PFKL	21	+	44300050	44327376	43800050	44827376	0	protein_coding	ENSG00000141959_PFKL
ENSG00000141965.5	ENSG00000141965	FEM1A	19	+	4791733	4801273	4291733	5301273	0	protein_coding	ENSG00000141965_FEM1A
ENSG00000141971.13	ENSG00000141971	MVB12A	19	+	17405721	17433724	16905721	17933724	0	protein_coding	ENSG00000141971_MVB12A
ENSG00000142046.15	ENSG00000142046	TMEM91	19	+	41350910	41384083	40850910	41884083	0	protein_coding	ENSG00000142046_TMEM91
ENSG00000142089.16	ENSG00000142089	IFITM3	11	-	319676	327536	0	827536	0	protein_coding	ENSG00000142089_IFITM3
ENSG00000142156.15	ENSG00000142156	COL6A1	21	+	45981768	46005050	45481768	46505050	0	protein_coding	ENSG00000142156_COL6A1
ENSG00000142197.12	ENSG00000142197	DOP1B	21	+	36156781	36294274	35656781	36794274	0	protein_coding	ENSG00000142197_DOP1B
ENSG00000142208.16	ENSG00000142208	AKT1	14	-	104769349	104795750	104269349	105295750	0	protein_coding	ENSG00000142208_AKT1
ENSG00000142303.14	ENSG00000142303	ADAMTS10	19	-	8580240	8610734	8080240	9110734	0	protein_coding	ENSG00000142303_ADAMTS10
ENSG00000142330.20	ENSG00000142330	CAPN10	2	+	240586733	240617705	240086733	241117705	0	protein_coding	ENSG00000142330_CAPN10
ENSG00000142347.19	ENSG00000142347	MYO1F	19	-	8520778	8577576	8020778	9077576	0	protein_coding	ENSG00000142347_MYO1F
ENSG00000142405.22	ENSG00000142405	NLRP12	19	-	53793741	53824393	53293741	54324393	0	protein_coding	ENSG00000142405_NLRP12
ENSG00000142494.13	ENSG00000142494	SLC47A1	17	+	19495384	19579034	18995384	20079034	0	protein_coding	ENSG00000142494_SLC47A1
ENSG00000142544.7	ENSG00000142544	CTU1	19	-	51097606	51108408	50597606	51608408	0	protein_coding	ENSG00000142544_CTU1
ENSG00000142621.19	ENSG00000142621	FHAD1	1	+	15247271	15400283	14747271	15900283	0	protein_coding	ENSG00000142621_FHAD1
ENSG00000142684.9	ENSG00000142684	ZNF593	1	+	26169907	26170873	25669907	26670873	0	protein_coding	ENSG00000142684_ZNF593
ENSG00000142694.6	ENSG00000142694	EVA1B	1	-	36322031	36324153	35822031	36824153	0	protein_coding	ENSG00000142694_EVA1B
ENSG00000142798.20	ENSG00000142798	HSPG2	1	-	21822244	21937309	21322244	22437309	0	protein_coding	ENSG00000142798_HSPG2
ENSG00000143013.13	ENSG00000143013	LMO4	1	+	87328879	87348923	86828879	87848923	0	protein_coding	ENSG00000143013_LMO4
ENSG00000143061.18	ENSG00000143061	IGSF3	1	-	116574399	116667754	116074399	117167754	0	protein_coding	ENSG00000143061_IGSF3
ENSG00000143110.11	ENSG00000143110	C1orf162	1	+	111473791	111478512	110973791	111978512	0	protein_coding	ENSG00000143110_C1orf162
ENSG00000143147.14	ENSG00000143147	GPR161	1	-	168079543	168137666	167579543	168637666	0	protein_coding	ENSG00000143147_GPR161
ENSG00000143149.12	ENSG00000143149	ALDH9A1	1	-	165662216	165698862	165162216	166198862	0	protein_coding	ENSG00000143149_ALDH9A1
ENSG00000143153.13	ENSG00000143153	ATP1B1	1	+	169105696	169132722	168605696	169632722	0	protein_coding	ENSG00000143153_ATP1B1
ENSG00000143162.9	ENSG00000143162	CREG1	1	-	167529117	167553804	167029117	168053804	0	protein_coding	ENSG00000143162_CREG1
ENSG00000143194.13	ENSG00000143194	MAEL	1	+	166975581	167022214	166475581	167522214	0	protein_coding	ENSG00000143194_MAEL
ENSG00000143195.13	ENSG00000143195	ILDR2	1	-	166895711	166975539	166395711	167475539	0	protein_coding	ENSG00000143195_ILDR2
ENSG00000143226.14	ENSG00000143226	FCGR2A	1	+	161505429	161524013	161005429	162024013	0	protein_coding	ENSG00000143226_FCGR2A
ENSG00000143252.15	ENSG00000143252	SDHC	1	+	161314380	161371964	160814380	161871964	0	protein_coding	ENSG00000143252_SDHC
ENSG00000143257.12	ENSG00000143257	NR1I3	1	-	161229666	161238243	160729666	161738243	0	protein_coding	ENSG00000143257_NR1I3
ENSG00000143369.15	ENSG00000143369	ECM1	1	+	150508061	150513789	150008061	151013789	0	protein_coding	ENSG00000143369_ECM1
ENSG00000143382.15	ENSG00000143382	ADAMTSL4	1	+	150549368	150560937	150049368	151060937	0	protein_coding	ENSG00000143382_ADAMTSL4
ENSG00000143416.21	ENSG00000143416	SELENBP1	1	-	151364304	151372706	150864304	151872706	0	protein_coding	ENSG00000143416_SELENBP1
ENSG00000143436.11	ENSG00000143436	MRPL9	1	-	151759647	151763495	151259647	152263495	0	protein_coding	ENSG00000143436_MRPL9
ENSG00000143498.18	ENSG00000143498	TAF1A	1	-	222557902	222589932	222057902	223089932	0	protein_coding	ENSG00000143498_TAF1A
ENSG00000143502.15	ENSG00000143502	SUSD4	1	-	223220819	223364177	222720819	223864177	0	protein_coding	ENSG00000143502_SUSD4
ENSG00000143546.10	ENSG00000143546	S100A8	1	-	153390032	153391072	152890032	153891072	0	protein_coding	ENSG00000143546_S100A8
ENSG00000143553.11	ENSG00000143553	SNAPIN	1	+	153658702	153661852	153158702	154161852	0	protein_coding	ENSG00000143553_SNAPIN
ENSG00000143578.16	ENSG00000143578	CREB3L4	1	+	153967533	153974361	153467533	154474361	0	protein_coding	ENSG00000143578_CREB3L4
ENSG00000143641.10	ENSG00000143641	GALNT2	1	+	230057989	230282122	229557989	230782122	0	protein_coding	ENSG00000143641_GALNT2
ENSG00000143653.10	ENSG00000143653	SCCPDH	1	+	246724408	246768137	246224408	247268137	0	protein_coding	ENSG00000143653_SCCPDH
ENSG00000143748.18	ENSG00000143748	NVL	1	-	224227334	224330188	223727334	224830188	0	protein_coding	ENSG00000143748_NVL
ENSG00000143768.13	ENSG00000143768	LEFTY2	1	-	225936598	225941382	225436598	226441382	0	protein_coding	ENSG00000143768_LEFTY2
ENSG00000143776.18	ENSG00000143776	CDC42BPA	1	-	226989865	227318473	226489865	227818473	0	protein_coding	ENSG00000143776_CDC42BPA
ENSG00000143811.19	ENSG00000143811	PYCR2	1	-	225919877	225924339	225419877	226424339	0	protein_coding	ENSG00000143811_PYCR2
ENSG00000143869.7	ENSG00000143869	GDF7	2	+	20667143	20679243	20167143	21179243	0	protein_coding	ENSG00000143869_GDF7
ENSG00000143924.19	ENSG00000143924	EML4	2	+	42169352	42332548	41669352	42832548	0	protein_coding	ENSG00000143924_EML4
ENSG00000143971.9	ENSG00000143971	ETAA1	2	+	67397321	67412089	66897321	67912089	0	protein_coding	ENSG00000143971_ETAA1
ENSG00000143995.20	ENSG00000143995	MEIS1	2	+	66433451	66573869	65933451	67073869	0	protein_coding	ENSG00000143995_MEIS1
ENSG00000144028.15	ENSG00000144028	SNRNP200	2	-	96274338	96321270	95774338	96821270	0	protein_coding	ENSG00000144028_SNRNP200
ENSG00000144043.12	ENSG00000144043	TEX261	2	-	70985942	70994872	70485942	71494872	0	protein_coding	ENSG00000144043_TEX261
ENSG00000144214.9	ENSG00000144214	LYG1	2	-	99284238	99304741	98784238	99804741	0	protein_coding	ENSG00000144214_LYG1
ENSG00000144554.10	ENSG00000144554	FANCD2	3	+	10026413	10101930	9526413	10601930	0	protein_coding	ENSG00000144554_FANCD2
ENSG00000144559.10	ENSG00000144559	TAMM41	3	-	11790442	11846918	11290442	12346918	0	protein_coding	ENSG00000144559_TAMM41
ENSG00000144560.15	ENSG00000144560	VGLL4	3	-	11556069	11771349	11056069	12271349	0	protein_coding	ENSG00000144560_VGLL4
ENSG00000144645.14	ENSG00000144645	OSBPL10	3	-	31657890	32077579	31157890	32577579	0	protein_coding	ENSG00000144645_OSBPL10
ENSG00000144824.21	ENSG00000144824	PHLDB2	3	+	111732496	111976517	111232496	112476517	0	protein_coding	ENSG00000144824_PHLDB2
ENSG00000144843.11	ENSG00000144843	ADPRH	3	+	119579267	119589945	119079267	120089945	0	protein_coding	ENSG00000144843_ADPRH
ENSG00000145014.17	ENSG00000145014	TMEM44	3	-	194587673	194633688	194087673	195133688	0	protein_coding	ENSG00000145014_TMEM44
ENSG00000145217.14	ENSG00000145217	SLC26A1	4	-	979073	993439	479073	1493439	0	protein_coding	ENSG00000145217_SLC26A1
ENSG00000145220.14	ENSG00000145220	LYAR	4	-	4267701	4290153	3767701	4790153	0	protein_coding	ENSG00000145220_LYAR
ENSG00000145246.14	ENSG00000145246	ATP10D	4	+	47485274	47593486	46985274	48093486	0	protein_coding	ENSG00000145246_ATP10D
ENSG00000145337.5	ENSG00000145337	PYURF	4	-	88520998	88523775	88020998	89023775	0	protein_coding	ENSG00000145337_PYURF
ENSG00000145365.11	ENSG00000145365	TIFA	4	-	112274537	112285903	111774537	112785903	0	protein_coding	ENSG00000145365_TIFA
ENSG00000145425.10	ENSG00000145425	RPS3A	4	+	151099623	151104642	150599623	151604642	0	protein_coding	ENSG00000145425_RPS3A
ENSG00000145439.12	ENSG00000145439	CBR4	4	-	168863770	169010274	168363770	169510274	0	protein_coding	ENSG00000145439_CBR4
ENSG00000145476.16	ENSG00000145476	CYP4V2	4	+	186191566	186213463	185691566	186713463	0	protein_coding	ENSG00000145476_CYP4V2
ENSG00000145604.16	ENSG00000145604	SKP2	5	+	36151988	36184319	35651988	36684319	0	protein_coding	ENSG00000145604_SKP2
ENSG00000145736.14	ENSG00000145736	GTF2H2	5	-	71032670	71067688	70532670	71567688	0	protein_coding	ENSG00000145736_GTF2H2
ENSG00000145779.8	ENSG00000145779	TNFAIP8	5	+	119268691	119399688	118768691	119899688	0	protein_coding	ENSG00000145779_TNFAIP8
ENSG00000145782.13	ENSG00000145782	ATG12	5	-	115828200	115841836	115328200	116341836	0	protein_coding	ENSG00000145782_ATG12
ENSG00000145817.17	ENSG00000145817	YIPF5	5	-	144158162	144170713	143658162	144670713	0	protein_coding	ENSG00000145817_YIPF5
ENSG00000145819.18	ENSG00000145819	ARHGAP26	5	+	142770376	143229011	142270376	143729011	0	protein_coding	ENSG00000145819_ARHGAP26
ENSG00000145936.9	ENSG00000145936	KCNMB1	5	-	170374671	170389633	169874671	170889633	0	protein_coding	ENSG00000145936_KCNMB1
ENSG00000145979.18	ENSG00000145979	TBC1D7	6	-	13266542	13328582	12766542	13828582	0	protein_coding	ENSG00000145979_TBC1D7
ENSG00000145982.13	ENSG00000145982	FARS2	6	+	5261043	5829192	4761043	6329192	0	protein_coding	ENSG00000145982_FARS2
ENSG00000146054.18	ENSG00000146054	TRIM7	5	-	181193924	181205292	180693924	181705292	0	protein_coding	ENSG00000146054_TRIM7
ENSG00000146094.14	ENSG00000146094	DOK3	5	-	177501907	177511273	177001907	178011273	0	protein_coding	ENSG00000146094_DOK3
ENSG00000146242.9	ENSG00000146242	TPBG	6	+	82363205	82367420	81863205	82867420	0	protein_coding	ENSG00000146242_TPBG
ENSG00000146433.8	ENSG00000146433	TMEM181	6	+	158536435	158635428	158036435	159135428	0	protein_coding	ENSG00000146433_TMEM181
ENSG00000146453.13	ENSG00000146453	PNLDC1	6	+	159800248	159820704	159300248	160320704	0	protein_coding	ENSG00000146453_PNLDC1
ENSG00000146535.14	ENSG00000146535	GNA12	7	-	2728105	2844307	2228105	3344307	0	protein_coding	ENSG00000146535_GNA12
ENSG00000146540.15	ENSG00000146540	C7orf50	7	-	996986	1138259	496986	1638259	0	protein_coding	ENSG00000146540_C7orf50
ENSG00000146592.17	ENSG00000146592	CREB5	7	+	28299320	28825894	27799320	29325894	0	protein_coding	ENSG00000146592_CREB5
ENSG00000146674.15	ENSG00000146674	IGFBP3	7	-	45912245	45921873	45412245	46421873	0	protein_coding	ENSG00000146674_IGFBP3
ENSG00000146729.10	ENSG00000146729	NIPSNAP2	7	+	55951792	56000181	55451792	56500181	0	protein_coding	ENSG00000146729_NIPSNAP2
ENSG00000146830.10	ENSG00000146830	GIGYF1	7	-	100679507	100694036	100179507	101194036	0	protein_coding	ENSG00000146830_GIGYF1
ENSG00000146856.14	ENSG00000146856	AGBL3	7	+	134986507	135147963	134486507	135647963	0	protein_coding	ENSG00000146856_AGBL3
ENSG00000146904.9	ENSG00000146904	EPHA1	7	-	143390289	143408855	142890289	143908855	0	protein_coding	ENSG00000146904_EPHA1
ENSG00000146909.8	ENSG00000146909	NOM1	7	+	156949711	156973176	156449711	157473176	0	protein_coding	ENSG00000146909_NOM1
ENSG00000146918.20	ENSG00000146918	NCAPG2	7	-	158631169	158704803	158131169	159204803	0	protein_coding	ENSG00000146918_NCAPG2
