LILRA4	19	54844456	54850421
ORMDL2	12	56211703	56215663
GARNL3	9	129986544	130155939
ZNF90	19	20188803	20237885
MYD88	3	38179969	38184513
ZNF317	19	9251056	9274100
AC008387.1	5	72894203	72896845
ATP6V1A	3	113465866	113530903
FUT7	9	139924626	139927462
RCSD1	1	167599330	167675486
NAT16	7	100813774	100823557
SPATC1L	21	47581062	47604390
MTRNR2L6	7	142374104	142375550
KIF1BP	10	70748477	70803300
CSAD	12	53551447	53574693
LINC01125	2	98280680	98319527
SIGLEC9	19	51628165	51639908
GLMP	1	156259880	156265480
CMTM4	16	66648653	66730610
TM9SF4	20	30697309	30755061
NCOA3	20	46130646	46285621
ADAMTS19	5	128795958	129074376
PLA2G5	1	20354672	20417683
FAM114A2	5	153369688	153418496
GATA2	3	128198270	128212028
CH507-42P11.8	21	44834402	44847008
DSC3	18	28569974	28622781
JPH2	20	42740335	42816218
FPR2	19	52255279	52273779
RB1CC1	8	53535016	53658403
OLFM3	1	102268130	102462586
GLTSCR1	19	48111453	48206534
NSUN7	4	40751914	40812002
FHL3	1	38462442	38471278
CENPU	4	185615772	185655287
CEP162	6	84833960	84937353
RP11-565P22.6	1	162335197	162353321
TPPP2	14	21492268	21504435
ANKRD30A	10	37414716	37673039
C10orf82	10	118423207	118429775
SLC24A5	15	48413169	48434869
EPB41L4B	9	111934255	112083244
BTRC	10	103113790	103317078
FABP12	8	82437216	82443613
SLC20A1	2	113403434	113421404
GSTA2	6	52614887	52628367
GPX5	6	28493702	28502729
CAMK1	3	9799026	9811676
POU4F2	4	147560045	147563626
DEFB119	20	29964967	29978406
CLVS2	6	123317116	123394072
IQCF6	3	51812577	51813203
CTD-2410N18.5	5	133502861	133561762
TMEM80	11	695428	705028
SAMD10	20	62605466	62611361
TDRD10	1	154474695	154520623
AP3D1	19	2100987	2164464
TP53AIP1	11	128804626	128813294
TGM3	20	2276647	2321724
TEX19	17	80317123	80321652
RP4-613B23.5	3	42798669	42846010
GPR135	14	59895740	59932060
VRTN	14	74769772	74826711
ACTC1	15	35080297	35088340
C16orf82	16	27078028	27080486
NUTM1	15	34635516	34649938
MBNL1	3	151961617	152183569
HMG20A	15	77712754	77777949
PSME3	17	40976402	40995775
ZNF701	19	53058710	53090427
AL139333.1	6	83782692	83782854
FRA10AC1	10	95427640	95462329
DISP1	1	223045613	223179337
RBM44	2	238707032	238751451
RFNG	17	80005778	80009707
CDS1	4	85504132	85572491
OR1J4	9	125281420	125282361
PPP1R3C	10	93388199	93392811
DEXI	16	11022748	11036317
TYW5	2	200794698	200820459
KIAA1841	2	61293006	61365169
ATF7IP	12	14518566	14655869
PLK3	1	45265897	45271662
GTF3A	13	27998681	28009960
JKAMP	14	59951161	59972128
ADAMTS9	3	64501330	64673676
RCC1L	7	74441226	74490064
GRM4	6	33986422	34123399
HSPA2	14	65002623	65012891
SLC9A3R1	17	72744791	72765492
PRKCZ	1	1981909	2116834
USP38	4	144106070	144144983
SSPO	7	149473131	149531068
BLOC1S4	4	6717782	6719398
ZBTB5	9	37438111	37465396
AC013468.1	2	190642909	190643157
TNIP1	5	150409506	150473138
TAS2R10	12	10977916	10978957
TBX1	22	19744226	19771116
PPIA	7	44836279	44864163
GRIN3B	19	1000418	1009731
UPF3A	13	115047059	115071292
PTRH1	9	130455257	130487152
MAP4	3	47892180	48130762
NOS1AP	1	162039564	162340265
SHMT2	12	57623110	57628718
NECTIN2	19	45349432	45392485
ACTR8	3	53901093	53916229
ZSWIM5	1	45482071	45771881
LHX8	1	75594119	75627218
OR51M1	11	5410629	5411609
LMO3	12	16701307	16763528
FXN	9	71650175	71715094
HLF	17	53342373	53402426
DBR1	3	137879854	137893791
PLEKHA5	12	19282686	19529334
MMADHC	2	150426148	150444330
CDCP1	3	45123770	45187914
CNEP1R1	16	50058321	50070999
GRB2	17	73314157	73401790
MYEOV	11	69061605	69182494
MUL1	1	20825941	20834654
HSD11B1L	19	5680615	5688534
CBR3	21	37507210	37518864
MMP12	11	102733467	102745764
SNX7	1	99127257	99226056
FAM78A	9	134133463	134151934
DNTTIP1	20	44420576	44440066
VPS8	3	184529931	184770402
HNF4G	8	76320149	76479078
USP46	4	53457138	53525502
IER2	19	13261229	13265722
FLT3LG	19	49977464	49989488
MYL12B	18	3261907	3278282
HYDIN	16	70841281	71264625
PRMT9	4	148558936	148605381
ZBTB2	6	151685252	151712683
HAS2	8	122624356	122653630
KCNA10	1	111059839	111061797
TEKT5	16	10721358	10788802
MGP	12	15034115	15038860
CTC1	17	8128139	8151362
PITPNM2	12	123468027	123634562
EFHC1	6	52226921	52394684
PLCXD3	5	41307056	41510730
RP5-994D16.12	1	43232963	43260164
BARHL1	9	135457572	135465653
BRPF1	3	9773413	9789702
ATP5J2-PTCD1	7	99017372	99063820
PTGS2	1	186640923	186649559
METTL23	17	74722912	74730018
KCNQ5	6	73331520	73908574
OASL	12	121456914	121477045
C2orf73	2	54557171	54610879
THAP6	4	76439156	76475683
AIPL1	17	6297013	6338519
ZNF619	3	40518604	40531727
CTB-54O9.9	19	5784016	5785630
HAPLN3	15	89420519	89438857
CIB1	15	90773207	90777279
ADAM17	2	9628615	9695921
RP11-1236K1.1	8	11921898	11929256
FHDC1	4	153857504	153900848
GOLGA8S	15	23599895	23612378
MLEC	12	121124672	121139667
PTPN21	14	88932122	89021077
SYCP2	20	58438618	58508710
IQCG	3	197615946	197687013
TRIL	7	28992974	28997908
SCNN1A	12	6456009	6486896
PPP2R5C	14	102228135	102394326
ADIRF	10	88727949	88743691
DSCAM	21	41382926	42219065
GIMAP7	7	150211918	150218161
TOX3	16	52471917	52581714
STAU1	20	47729876	47804904
UBE2R2	9	33817565	33920402
ZNF565	19	36672962	36737159
PXN	12	120648242	120703574
RP11-724O16.1	2	170335990	170382432
EXOC8	1	231468499	231473598
TMPRSS3	21	43791999	43816955
RAB40B	17	80612849	80656604
SLC27A6	5	127873706	128369335
LACTB	15	63413999	63434260
DDO	6	110712974	110736765
TNNI1	1	201372896	201398994
PHF21B	22	45277042	45405880
LCORL	4	17842822	18023499
PRAME	22	22890123	22901768
SLC27A5	19	58990879	59023780
PANX1	11	93862094	93915138
ALOX12	17	6899384	6914055
EDN2	1	41944446	41950344
SPO11	20	55904815	55919050
HIST1H1C	6	26056015	26056656
SLC39A6	18	33688495	33709348
PXK	3	58318607	58411853
RHO	3	129247483	129254012
AFMID	17	76183398	76203782
PRR7	5	176873446	176883287
CCDC155	19	49891475	49921251
GIN1	5	102421704	102455855
PINLYP	19	44080952	44088116
NR0B2	1	27237980	27240457
GIMAP2	7	150382785	150390729
GRIN2A	16	9847261	10276611
KRTAP12-2	21	46086106	46086844
GDPGP1	15	90777040	90789043
SLBP	4	1694527	1714282
RBBP6	16	24549014	24584184
SRSF5	14	70193617	70238722
MMRN2	10	88695297	88729238
CTAGE9	6	132029824	132032157
MAF	16	79619740	79634611
KHSRP	19	6413359	6424805
RTN4IP1	6	107019846	107077362
PAX7	1	18957500	19075360
REC8	14	24641062	24649463
ZIM3	19	57645464	57656570
ALKBH1	14	78138747	78174363
NKAIN2	6	124125286	125146803
PSPH	7	56078744	56119297
MAX	14	65472892	65569413
ATP5G2	12	54026510	54071192
CRYM	16	21250195	21314404
PSMC4	19	40476912	40487348
SAYSD1	6	39071840	39082965
JMJD6	17	74708914	74722881
IL37	2	113670548	113676459
RP11-244H3.4	1	35447134	35497342
GPRC5A	12	13043716	13070871
CBFA2T2	20	32077881	32237842
SLC44A2	19	10713133	10755235
MYO3A	10	26223196	26501456
TAC3	12	57403784	57422667
SZRD1	1	16679070	16724640
ASAH2C	10	48001603	48055018
GABRB1	4	46995740	47428461
CENPF	1	214776538	214837931
TMEM212	3	171561139	171656505
DLG2	11	83166055	85338966
UBE2D4	7	43966037	43995735
GALNS	16	88880142	88923378
CLEC6A	12	8608522	8630926
C19orf38	19	10947251	10980466
OR1L8	9	125329827	125330756
SOWAHA	5	132149279	132152489
ART3	4	76932337	77033955
LRRC45	17	79981178	79989027
TAS2R16	7	122634758	122635754
SRRT	7	100472733	100486285
PRKCH	14	61654277	62017694
JTB	1	153946745	153950164
FXYD6-FXYD2	11	117690878	117747382
SEPT5	22	19701987	19712295
PRPF19	11	60658202	60674060
OR13C4	9	107288534	107289490
ALG1	16	5083961	5137380
EMC2	8	109455830	109499147
TMC2	20	2517253	2622430
CENPS	1	10490500	10502866
MAFA	8	144501352	144512576
NXPH3	17	47653220	47661189
GFOD2	16	67708434	67753324
TCTN3	10	97423153	97453900
PNPLA5	22	44275558	44287893
GALK1	17	73747675	73761792
MOCOS	18	33767482	33852120
TINAG	6	54172657	54254950
IBSP	4	88720733	88733587
PGLYRP1	19	46522411	46526323
KIAA1658	22	30814212	30814469
NFKBIB	19	39390340	39399533
HRH1	3	11178779	11305243
CD68	17	7482785	7485431
PHKB	16	47495034	47735434
SKP2	5	36152091	36184421
ANKRD6	6	90142889	90343553
IRF2BPL	14	77490886	77495042
DRGX	10	50572226	50604062
SGK494	17	26934982	26941218
ZNF846	19	9862669	9903856
POFUT2	21	46683843	46707813
KY	3	134321980	134370478
AHR	7	17338246	17385776
SLC12A7	5	1050491	1112150
ZIC5	13	100615218	100624163
PATE3	11	125658006	125661495
LYSMD3	5	89811428	89825401
CEP57L1	6	109416313	109485135
GSTK1	7	142941186	142967947
FDPS	1	155278539	155290457
MTURN	7	30174426	30202378
TIGD6	5	149372681	149380730
SLC6A6	3	14444076	14530857
TTLL5	14	76099968	76421421
KIAA0391	14	35591052	35746820
ECHDC3	10	11784365	11806069
LCE3C	1	152573138	152573562
NHP2	5	177576461	177580968
LRRC30	18	7231123	7232045
HRCT1	9	35906189	35907138
ZMYND11	10	180405	300577
AC004528.1	19	999601	999952
KRAS	12	25357723	25403870
RFESD	5	94982458	95020477
CYB5D2	17	4046462	4090605
KRTAP19-4	21	31869142	31869451
PRRC2B	9	134269480	134375584
TMEM43	3	14166440	14185179
KHDRBS3	8	136469700	136668965
SLC25A51	9	37879397	37904350
AKR7A3	1	19609052	19615744
PGGT1B	5	114539709	114598569
ZDHHC11	5	795721	851101
AC138647.1	8	142524738	142528837
IRF2BP1	19	46386865	46389428
PDCD2	6	170884383	170893780
YAP1	11	101981192	102104154
LRRC24	8	145747761	145752416
CYP3A5	7	99245817	99277621
RUVBL2	19	49496705	49519252
C11orf57	11	111944810	111955874
HSPE1-MOB4	2	198365137	198415450
LEMD2	6	33738979	33756913
SLC25A13	7	95749532	95951459
BBS5	2	170335688	170363165
OSBPL10	3	31699382	32119072
DENND5B	12	31535157	31744031
LHB	19	49519237	49520338
GFM2	5	74017029	74063196
UCHL1	4	41258430	41270472
BAIAP2L1	7	97920963	98030380
AHCYL1	1	110527308	110566363
AC006116.20	19	56784138	56821819
C8orf88	8	91970865	91997485
EVX2	2	176942200	176948641
GPATCH1	19	33571786	33621448
ZDHHC5	11	57435219	57468659
SIM2	21	38071433	38122218
NPTN	15	73852355	73926475
RAB6B	3	133543083	133614680
SPOP	17	47676246	47755596
IGF2BP1	17	47074774	47133012
SNAPC2	19	7985201	7988135
FAM32A	19	16296191	16302857
ZMIZ2	7	44788180	44809480
OR5K4	3	98072698	98073663
ATP10A	15	25922420	26110319
SNX16	8	82711816	82755101
GPNMB	7	23275586	23314727
NKX2-8	14	37049784	37051812
TBX21	17	45810610	45823485
GCNT4	5	74321171	74326724
CLCN2	3	184063973	184079439
SFMBT1	3	52937588	53080766
CDCA2	8	25316513	25365436
NTN3	16	2521500	2524146
TPT1	13	45907606	45915505
POLDIP2	17	26674203	26684545
SPAG6	10	22634374	22743153
NPIPB2	16	12021230	12070500
OGN	9	95146249	95166978
UBR4	1	19401000	19536770
RGMB	5	98104354	98134347
EXOC4	7	132937829	133751342
C3orf62	3	49306035	49315342
PELI2	14	56584532	56768244
ZNF564	19	12636184	12662356
PLAGL2	20	30780306	30795594
C1orf185	1	51567906	51613758
PIK3R2	19	18263928	18281350
SLC51B	15	65337708	65345734
WDR24	16	734622	740444
HNF1B	17	36046435	36105238
PLA2G16	11	63340667	63384355
RFK	9	79000433	79009433
RWDD2B	21	30376705	30391699
ZNF790	19	37308330	37341689
MORN1	1	2252692	2323146
SSB	2	170648443	170668574
GSG2	17	3627197	3629993
DDB2	11	47236016	47260791
ZNF280A	22	22868060	22874613
RP11-1021N1.1	16	15489611	15609205
CLEC19A	16	19297061	19333467
TMTC4	13	101256181	101327347
RHCE	1	25688740	25756683
KIRREL3	11	126293254	126873355
RP11-234B24.6	12	4766800	4853747
HEATR5B	2	37195526	37311485
RBM39	20	34289269	34330234
PZP	12	9301436	9360966
CALCOCO2	17	46908350	46943884
COG3	13	46039033	46110765
F11	4	187187099	187209960
SNAI3	16	88744090	88752901
POLQ	3	121150274	121265488
ADAT3	19	1905377	1913446
ERLEC1	2	54014181	54045956
ZNF732	4	264464	299110
MTIF2	2	55463731	55496483
CD27	12	6554033	6560884
LGALS8	1	236681300	236716281
MAP3K2	2	128056306	128146041
RCAN3	1	24828841	24867530
DNAJC9	10	74943120	75008620
GTF2H4	6	30875961	30881883
CPNE3	8	87526656	87573726
RHBDD3	22	29655841	29664198
CYB561	17	61509665	61523739
FPGS	9	130556876	130576606
PPIF	10	81107225	81115093
LDLR	19	11200038	11244492
SERTAD2	2	64858755	64978139
ZMPSTE24	1	40723779	40759856
KCNA1	12	5019059	5027422
WEE2	7	141408153	141431071
LIX1	5	96427571	96478576
GNAI2	3	50263724	50296787
GIMAP5	7	150419341	150447121
RAD1	5	34905369	34919094
ZRANB1	10	126630692	126676758
HS3ST3B1	17	14204400	14252721
ZNF784	19	56132108	56135967
LRRN4CL	11	62453874	62457371
SLC34A1	5	176806236	176825849
PPP1R32	11	61248592	61258403
SYT14	1	210111519	210344734
FAM120AOS	9	96208776	96215874
RP11-426L16.10	1	113245236	113254055
ATP6V0B	1	44440159	44443967
VCPKMT	14	50575350	50583318
SDF2L1	22	21996550	21998587
KATNAL2	18	44497455	44628614
PKP1	1	201252580	201302121
PSME1	14	24605367	24608176
MRM3	17	685513	695749
LPXN	11	58294344	58345693
PHF2	9	96338689	96441869
ZNF649	19	52392477	52408293
POLR3D	8	22102617	22112113
KDSR	18	60994959	61034743
FAM129B	9	130267618	130341268
RIT1	1	155867599	155881195
TRIM62	1	33611003	33647660
RP11-1012A1.4	14	68126537	68157084
RGS1	1	192544857	192549161
MS4A7	11	60145955	60163424
PYCR2	1	226107577	226112040
RPS3	11	75110530	75133324
ELMOD2	4	141445312	141474924
MAP4K2	11	64552386	64570713
PAX4	7	127250346	127258168
ZNF146	19	36705504	36729676
MELTF	3	196715492	196756687
KCNT2	1	196194909	196578355
SIRT6	19	4174106	4182601
METTL14	4	119606523	119636588
MRPL14	6	44081191	44095194
DNAJC1	10	22045466	22292698
ATP6V0E1	5	172410760	172462448
CASKIN2	17	73496342	73511664
DCP1A	3	53317448	53381637
TUBB4B	9	140135665	140138159
PAX6	11	31806327	31839610
AC090574.1	8	70850403	70850635
PSD	10	104162374	104181296
AGXT2	5	34998206	35048240
FST	5	52776239	52782964
EID1	15	49170083	49172380
PDSS1	10	26986588	27035727
TIE1	1	43766664	43788779
AL021546.6	12	120876001	120897809
DYNLRB2	16	80574631	80584657
COLCA2	11	111169280	111179460
DLAT	11	111895538	111935114
TFAP2A	6	10393419	10419892
POLR2M	15	57998827	58074960
MYL6	12	56551945	56557280
MYH9	22	36677327	36784063
GATB	4	152591656	152682175
AMPD2	1	110158726	110174673
AKR1C4	10	5237425	5260912
SMOC2	6	168841831	169073984
CCL1	17	32687347	32690250
PGLYRP2	19	15579456	15609767
C8orf22	8	49966870	49988649
EFNB3	17	7608520	7614696
KDELC2	11	108342832	108369159
BSG	19	571277	583493
SRFBP1	5	121297656	121411265
ARHGAP18	6	129897277	130031370
RHPN1	8	144451057	144466390
FAM83D	20	37554955	37581749
KIRREL	1	157963063	158070052
OR4D1	17	56232494	56233517
RAB39A	11	107799229	107834208
PGC	6	41704449	41721847
ZDBF2	2	207139387	207179152
HACL1	3	15602211	15643359
IQCA1L	7	150887960	150902582
PDF	16	69362524	69364498
PTTG2	4	37962056	37962746
MTRNR2L4	16	3420979	3422740
STEAP1B	7	22459063	22672544
HAND1	5	153854532	153857824
NANOGP8	15	35376394	35377311
PRPF38A	1	52870236	52886511
RNF31	14	24615892	24629870
ZNF346	5	176449697	176508190
MMD	17	53469974	53499353
MCCC2	5	70883115	70954531
RHCG	15	90014629	90039844
VNN1	6	133002729	133035188
PANX2	22	50609160	50618723
KCNV2	9	2717502	2730037
CUL4A	13	113862507	113921422
TIMELESS	12	56810157	56843187
CT62	15	71402583	71407833
PPP4R3A	14	91923955	91976898
ZNF608	5	123972606	124084500
APLNR	11	57001051	57004788
GPR87	3	151011874	151034740
SULT1C2	2	108905095	108926371
ESPL1	12	53662083	53687427
SPDYE2B	7	102290772	102301845
CRHR2	7	30691559	30739745
FLYWCH1	16	2961938	3001209
ROMO1	20	34287194	34288906
AADAT	4	170981373	171012850
DNAJC13	3	132136370	132257876
OCA2	15	28000021	28344504
SERPINA4	14	95027428	95036250
AKIP1	11	8932686	8941631
BVES	6	105544697	105585049
PKDCC	2	42275160	42285668
ELAVL3	19	11562141	11591861
ATPAF1	1	47098409	47139539
RIMS3	1	41086351	41131329
STRIP1	1	110574199	110617263
ZNF622	5	16451628	16465901
AUTS2	7	69063905	70258054
KDM7A	7	139784546	139876835
DSG3	18	29027758	29058665
CCDC82	11	96085933	96123087
FAM110C	2	38814	46870
STX7	6	132767006	132834337
ZBED5	11	10833621	10880343
TLE3	15	70340129	70390515
TNS3	7	47314752	47622156
SLC30A1	1	211744910	211752084
METTL2B	7	128116783	128146656
LAPTM5	1	31205316	31230667
SEMA4G	10	102729275	102745628
CGB2	19	49535169	49536495
CTC-454I21.3	19	37583921	37701414
SIK3	11	116714118	116969153
UNC93A	6	167684657	167729507
TRAPPC10	21	45432200	45526433
RPS12	6	133135580	133138703
RP11-286N22.8	11	61196692	61253294
MRPS6	21	35445524	35515334
PAM	5	102089685	102366809
BSDC1	1	32830704	32860332
RASGRF2	5	80256491	80525975
C12orf65	12	123717463	123742506
MAPK1IP1L	14	55518349	55536910
KIF13A	6	17759414	17987854
SFN	1	27189629	27190948
DDRGK1	20	3170996	3185331
SLC25A12	2	172640880	172864766
ESYT2	7	158523686	158622944
CDCA4	14	105475910	105487485
MED31	17	6546635	6554954
RNF207	1	6265535	6281359
RALGAPA2	20	20370196	20693131
C1orf87	1	60452941	60539442
SLC35G3	17	33519539	33521542
PRND	20	4702556	4709106
PROK2	3	71820807	71834357
LRCOL1	12	133179736	133187129
COL3A1	2	189839046	189877472
TRIM45	1	117653682	117665209
CLHC1	2	55401927	55459699
TGM5	15	43524793	43559055
KIAA1324L	7	86506222	86689015
PGLYRP3	1	153270338	153283194
PPP2R2C	4	6322305	6565327
SIX1	14	61110133	61124977
DHCR24	1	55315306	55352891
TP53TG5	20	44001203	44036529
ERC1	12	1099675	1605099
EIF4E2	2	233414762	233448354
PLEKHG7	12	93115238	93166231
PRSS23	11	86502101	86663952
EBLN1	10	22497743	22498950
RP11-432M8.9	5	17610605	17611692
ACADVL	17	7120444	7128592
TTC19	17	15902694	15948329
CAP1	1	40505905	40538321
C1QTNF8	16	1140005	1146244
CANX	5	179105629	179157926
BUB1B-PAK6	15	40509629	40568597
HRNR	1	152184558	152196669
EPG5	18	43427574	43547240
DBF4B	17	42785976	42829632
GRPEL1	4	7060633	7069924
HELT	4	185939995	185941958
TBC1D28	17	18538319	18565263
SH2B1	16	28857921	28885533
FOXS1	20	30432104	30433422
RSBN1	1	114304454	114355098
GAREM1	18	29704840	30050447
MAT2A	2	85766288	85772403
FAT4	4	126237554	126414087
DNAL1	14	74111578	74170435
HOXD3	2	177001340	177037830
LRWD1	7	102105376	102113615
FANCD2	3	10068098	10143614
RTCB	22	32783569	32808242
SPDYE2	7	102191679	102202755
ALDH1B1	9	38392661	38398658
MCM3	6	52128807	52149679
UHRF1BP1L	12	100422233	100536626
RASA3	13	114747194	114898086
EPN3	17	48609904	48621111
CRYGB	2	209007297	209010892
ST5	11	8714898	8932498
PSMA6	14	35747839	35786699
ZNF598	16	2047655	2059824
EIF3I	1	32687529	32697205
BID	22	18216904	18257536
TOPORS-AS1	9	32551142	32567003
LHCGR	2	48913914	48982869
GBA	1	155204243	155214490
YIF1A	11	66052051	66056641
EFCAB2	1	245133007	245290466
OPN5	6	47749718	47800516
TASP1	20	13370039	13619587
EMP1	12	13349650	13372873
ZMAT2	5	140078265	140086261
IFNA7	9	21201468	21202204
HORMAD2	22	30476163	30573064
TPM3	1	154127780	154167124
CSNK2A1	20	454235	524465
TRMT61A	14	103995521	104003410
NOG	17	54671060	54672951
TRAM1L1	4	118004710	118006732
NUP93	16	56764017	56884198
TCTE1	6	44246480	44265425
MORN4	10	99374310	99393257
SELE	1	169691782	169733846
HTT	4	3076408	3245686
HIGD1B	17	42923721	42927848
CHTOP	1	153606458	153618782
JPH3	16	87635441	87731762
RBPMS	8	30241995	30429778
F13A1	6	6144318	6321246
TPD52	8	80946980	81143467
FCER1G	1	161185024	161190489
RRAGD	6	90074355	90121989
SYTL2	11	85405267	85522202
OR2Y1	5	180166042	180167099
SSTR3	22	37600278	37608362
DNAJC5G	2	27498289	27504367
NOP16	5	175810941	175815976
SELENOH	11	57508722	57511026
COQ4	9	131084815	131096351
TUBA4A	2	220114433	220142892
CDH23	10	73156691	73575704
ARHGAP32	11	128834955	129149219
C6orf62	6	24705089	24721064
SMPDL3A	6	123110194	123130865
TMX3	18	66340925	66382535
TFRC	3	195754054	195809060
LRRC73	6	43474707	43478424
MMP17	12	132312938	132336328
TNFSF15	9	117546915	117568406
HLA-DMB	6	32902406	32908847
STXBP5	6	147525561	147711612
HOXB6	17	46673113	46682354
HAMP	19	35771619	35776046
SEC24C	10	75504142	75531919
FGF11	17	7341592	7348256
AC026461.1	16	56662971	56666150
CAMK2B	7	44256749	44374176
FBXO36	2	230787018	230877825
PAM16	16	4381550	4405608
CRIP2	14	105939299	105946507
TMEM105	17	79285070	79304474
SULF1	8	70378859	70573150
MIOS	7	7606503	7648560
ROR1	1	64239693	64647181
EXOC1	4	56719782	56771200
SAFB	19	5623046	5668489
SESN2	1	28586038	28609002
GOLGA6L9	15	82722223	82731338
DTX2	7	76090993	76135312
DDX17	22	38879445	38903665
PSORS1C2	6	31105313	31107127
POLI	18	51795774	51847636
WDR6	3	49044495	49053386
NAT8L	4	2061239	2070816
HNRNPUL2-BSCL2	11	62457747	62494856
ZNF347	19	53627325	53662328
MAST3	19	18208603	18262502
POC1A	3	52109269	52188706
SULF2	20	46285092	46415360
VTN	17	26694297	26700110
NOTO	2	73429386	73439641
METTL8	2	172173915	172291312
MAD2L1BP	6	43597277	43608689
CCR2	3	46395225	46402419
TANGO2	22	20004537	20053449
SEPT9	17	75276651	75496678
IGFALS	16	1840414	1844972
STAT4	2	191894302	192016322
APC2	19	1446301	1473243
HCAR1	12	123210623	123215390
HES5	1	2460184	2461684
DHX57	2	39024871	39103075
LRRC10	12	70002344	70004942
OSBPL3	7	24836158	25021253
CA14	1	150229554	150237478
ZDHHC6	10	114184186	114206675
ADAM20	14	70989075	71001732
DENND4C	9	19230433	19373543
GIT1	17	27900487	27921072
SFXN2	10	104474295	104503249
YBX3	12	10851688	10875911
DYDC2	10	82104501	82127829
NT5C1B-RDH14	2	18736811	18770830
BRI3	7	97881691	97939753
DCAF6	1	167905021	168045081
OR6N2	1	158746472	158747425
AQP10	1	154293566	154297801
ZBTB41	1	197122810	197169672
RP1-138B7.6	20	42168811	42198138
AL646016.1	1	240629183	240643504
C16orf87	16	46830519	46865323
ANAPC11	17	79848666	79858867
C11orf70	11	101918174	101955291
RAB3GAP1	2	135809835	135933964
PDE1B	12	54943134	54973023
MPP7	10	28339922	28623415
CTC-554D6.1	5	112162910	112203279
NUTM2D	10	89117425	89130452
CTSG	14	25042728	25045466
SPATA22	17	3343313	3417146
AHCY	20	32868074	32899608
CFAP36	2	55746740	55773015
LY96	8	74903587	74941322
STARD6	18	51850728	51884334
ZC2HC1C	14	75530873	75546690
OR4S1	11	48327775	48328704
ANKRD18B	9	33524392	33573007
KRI1	19	10663754	10676713
CHST5	16	75562433	75569145
FAM122A	9	71394950	71399524
HCAR3	12	123199303	123201439
WDR27	6	169857307	170102144
RP11-467N20.5	15	23405069	23414193
FBXO41	2	73481810	73511559
SLC35B2	6	44221833	44225627
KRTAP2-1	17	39202793	39203568
MTUS1	8	17501304	17658426
CDC42SE2	5	130581186	130734140
IL34	16	70613798	70694585
C2CD4A	15	62359176	62363116
ZNF667	19	56950694	56989434
AC093157.1	1	101455761	101457653
RABGAP1L	1	174128548	174964445
CHST1	11	45670427	45687172
ATP11A	13	113344643	113541482
RAB44	6	36665628	36700960
KAT7	17	47865917	47912392
ARL14EP	11	30344598	30359774
RPL41	12	56510370	56511727
MAPKAPK3	3	50648951	50686728
YIPF5	5	143537723	143550278
HIVEP2	6	143072604	143277835
ZKSCAN8	6	28109688	28127250
FCN3	1	27695603	27701315
HIST1H4J	6	27791886	27792258
GCNT7	20	55066548	55100981
LRRC57	15	42830018	42841000
TUBGCP4	15	43661419	43701969
ARHGAP19-SLIT1	10	98912802	99052394
DAAM2	6	39760074	39872653
ZNF823	19	11832080	11849824
AL160274.1	9	35361056	35361262
BLOC1S6	15	45879321	45908197
TSSK3	1	32817122	32829913
ASPH	8	62413115	62627199
RP11-812E19.9	16	33647251	33647696
COL14A1	8	121072019	121384275
FAM161A	2	62051989	62081278
MTSS1L	16	70695107	70719969
MDGA1	6	37598455	37667082
PGP	16	2261998	2264808
AP2A2	11	924894	1012245
CSK	15	75074398	75095539
WDR35	2	20110021	20189892
LINC00959	10	131862164	131909081
CHMP4B	20	32399110	32442172
PRDM16	1	2985732	3355185
CSNK1G3	5	122847793	122952739
DOCK7	1	62919969	63154039
N4BP3	5	177540444	177553088
NT5C3B	17	39981433	39992515
COL18A1	21	46825052	46933634
HMGB4	1	34326076	34330392
CEACAM8	19	43084393	43099207
FOXJ1	17	74132414	74137380
S100A10	1	151955391	151966866
ABCC11	16	48200821	48281479
CHPF2	7	150929575	150935913
CRISPLD2	16	84853590	84954374
HOGA1	10	99344080	99372559
SCUBE2	11	9041938	9159661
RIIAD1	1	151682909	151702281
C8B	1	57394883	57431813
TRMT11	6	126307576	126360422
MRPL44	2	224822121	224832431
NANP	20	25593571	25604811
TPK1	7	144149034	144533488
CAPN15	16	577717	604636
NREP	5	110998318	111333161
ZNF585B	19	37672481	37709055
KLK5	19	51446559	51456349
SLC23A2	20	4833002	4990939
PLA2R1	2	160788517	160919121
PWWP2A	5	159488808	159546430
TOM1L1	17	52976748	53039317
GPR148	2	131486643	131487909
KERA	12	91444268	91451760
DEFB115	20	29845467	29847435
GBP7	1	89597434	89641723
ACTL8	1	18081808	18153558
CPT1B	22	51007290	51016894
MPZ	1	161274525	161279762
LIN37	19	36239262	36245420
AVPR1B	1	206223632	206231639
RBP3	10	48381487	48390991
LIMK1	7	73497263	73536855
ARL8A	1	202102532	202113871
LRRC14	8	145743376	145750562
MAPK11	22	50702142	50709196
HEYL	1	40089825	40105617
ZNF792	19	35447258	35454953
CFAP46	10	134621896	134756327
PRAG1	8	8175258	8244008
SLC19A1	21	46913486	46964325
PROC	2	128176003	128186822
HNF4A	20	42984340	43063236
RALGDS	9	135973107	136024721
BX255923.1	9	69252845	69254032
NASP	1	46049518	46084576
FLYWCH2	16	2933187	2949383
PITX2	4	111538579	111563279
USP17L21	4	9264598	9266549
SH2D5	1	21046225	21059330
SPRR2A	1	153028589	153030013
GSX1	13	28366780	28368905
SMURF1	7	98625061	98741723
BRD7	16	50347398	50402845
